timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z
29000000,0,29000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81896071094699,44.385660697559196,337.2653455808207,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.600293599936467e-05,0,0,,,0,,0,30.011691333958037,-5.5484147101501335,31.88335912593037,0.0,0.0,0.0,-30.011691333958037,5.5484147101501335,-31.88335912593037,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
30000000,0,30000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81887206963414,44.3855496240986,337.2653522977156,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.5542432813142075e-05,0,0,,,0,,0,30.011505134082576,-5.548852663507173,31.884976267900157,0.0,0.0,0.0,-30.011505134082576,5.548852663507173,-31.884976267900157,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
31000000,0,31000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.818778109029545,44.38543423917122,337.2653593468062,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.5086601808255744e-05,0,0,,,0,,0,30.011355594431564,-5.549249412957588,31.886539062574418,0.0,0.0,0.0,-30.011355594431564,5.549249412957588,-31.886539062574418,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33000000,0,32000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81867883013374,44.38531454363111,337.2653667280289,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.463539238729053e-05,0,0,,,0,,0,30.01124247060612,-5.549605080483243,31.88804736313459,0.0,0.0,0.0,-30.01124247060612,5.549605080483243,-31.88804736313459,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
33000000,0,33000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81857423389476,44.38519053829031,337.26537444132305,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.4188754318108536e-05,0,0,,,0,,0,30.01116552153399,-5.549919689542124,31.889500954384776,0.0,0.0,0.0,-30.01116552153399,5.549919689542124,-31.889500954384776,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
34000000,0,34000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81846432120828,44.385062223918844,337.2653824866315,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.3746637953034906e-05,0,0,,,0,,0,30.011124529428177,-5.550193378315194,31.890899727135633,0.0,0.0,0.0,-30.011124529428177,5.550193378315194,-31.890899727135633,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
35000000,0,35000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81834909291764,44.384929601244835,337.26539086390017,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.330899405664834e-05,0,0,,,0,,0,30.01111927980842,-5.550426234115518,31.89224353905282,0.0,0.0,0.0,-30.01111927980842,5.550426234115518,-31.89224353905282,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36000000,0,36000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81822854981399,44.384792670954496,337.26539957307824,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.287577391440256e-05,0,0,,,0,,0,30.011149574910313,-5.550618339823977,31.893532259927625,0.0,0.0,0.0,-30.011149574910313,5.550618339823977,-31.893532259927625,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
37000000,0,37000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81810269263621,44.38465143369221,337.26540861411826,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.244692927150851e-05,0,0,,,0,,0,30.011215225322765,-5.550769796502111,31.894765781738407,0.0,0.0,0.0,-30.011215225322765,5.550769796502111,-31.894765781738407,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
38000000,0,38000000,,165,Archimede::Archimede_bl_wheel_link::Archimede_bl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-38.81797152207113,44.38450589006057,337.265417986976,-0.03800064167972506,0.030075374163632672,0.9988250212629071,4.202241244441463e-05,0,0,,,0,,0,30.011316058737968,-5.5508807004699605,31.895944008697434,0.0,0.0,0.0,-30.011316058737968,5.5508807004699605,-31.895944008697434,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
