timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z,_contacts_0_positions_2_x,_contacts_0_positions_2_y,_contacts_0_positions_2_z,_contacts_0_normals_2_x,_contacts_0_normals_2_y,_contacts_0_normals_2_z,_contacts_0_depths_2,_contacts_0_wrenches_2_header_stamp_sec,_contacts_0_wrenches_2_header_stamp_nanosec,_contacts_0_wrenches_2_header_frame_id,_contacts_0_wrenches_2_body_1_name_data,_contacts_0_wrenches_2_body_1_id_data,_contacts_0_wrenches_2_body_2_name_data,_contacts_0_wrenches_2_body_2_id_data,_contacts_0_wrenches_2_body_1_wrench_force_x,_contacts_0_wrenches_2_body_1_wrench_force_y,_contacts_0_wrenches_2_body_1_wrench_force_z,_contacts_0_wrenches_2_body_1_wrench_torque_x,_contacts_0_wrenches_2_body_1_wrench_torque_y,_contacts_0_wrenches_2_body_1_wrench_torque_z,_contacts_0_wrenches_2_body_2_wrench_force_x,_contacts_0_wrenches_2_body_2_wrench_force_y,_contacts_0_wrenches_2_body_2_wrench_force_z,_contacts_0_wrenches_2_body_2_wrench_torque_x,_contacts_0_wrenches_2_body_2_wrench_torque_y,_contacts_0_wrenches_2_body_2_wrench_torque_z
18184000000,18,184000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.115868990364483,10.486934592865616,345.7214129199353,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.4025742052503618e-07,0,0,,,0,,0,-7.683969752546549,17.375220981286216,40.07588578753785,0.0,0.0,0.0,7.683969752546549,-17.375220981286216,-40.07588578753785,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18185000000,18,185000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.115931167673079,10.486655995448459,345.7215117467113,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.388047247141699e-07,0,0,,,0,,0,-7.684186720277319,17.375135000334847,40.07588094762611,0.0,0.0,0.0,7.684186720277319,-17.375135000334847,-40.07588094762611,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18186000000,18,186000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.115993371956165,10.486377387621104,345.721610571395,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.3736499428207422e-07,0,0,,,0,,0,-7.6844037216010515,17.37504874926816,40.0758761561722,0.0,0.0,0.0,7.6844037216010515,-17.37504874926816,-40.0758761561722,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18187000000,18,187000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11605560321808,10.486098769389965,345.7217093939828,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.359381129883985e-07,0,0,,,0,,0,-7.684620765969217,17.374962223387232,40.075871418928244,0.0,0.0,0.0,7.684620765969217,-17.374962223387232,-40.075871418928244,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18188000000,18,188000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116117861463174,10.485820140761447,345.7218082144709,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.3452390371093687e-07,0,0,,,0,,0,-7.684837846437141,17.374875427463227,40.075866734975925,0.0,0.0,0.0,7.684837846437141,-17.374875427463227,-40.075866734975925,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18189000000,18,189000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116180146695834,10.485541501741988,345.72190703285594,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.33122288387133e-07,0,0,,,0,,0,-7.685054965786339,17.37478837132012,40.075862100015584,0.0,0.0,0.0,7.685054965786339,-17.37478837132012,-40.075862100015584,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18190000000,18,190000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116242458920432,10.485262852338003,345.722005849134,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.3173308033298525e-07,0,0,,,0,,0,-7.685272127714597,17.374701052246817,40.07585750841045,0.0,0.0,0.0,7.685272127714597,-17.374701052246817,-40.07585750841045,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18191000000,18,191000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116304798141389,10.484984192555942,345.72210466330154,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.3035618866286122e-07,0,0,,,0,,0,-7.68548933118751,17.374613463785423,40.075852971927034,0.0,0.0,0.0,7.68548933118751,-17.374613463785423,-40.075852971927034,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18193000000,18,192000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116367164363128,10.484705522402262,345.7222034753549,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2899151674572448e-07,0,0,,,0,,0,-7.685706573076093,17.37452562300576,40.07584847751189,0.0,0.0,0.0,7.685706573076093,-17.37452562300576,-40.07584847751189,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18193000000,18,193000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11642955759007,10.484426841883389,345.7223022852903,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2763886041156075e-07,0,0,,,0,,0,-7.68592386329186,17.374437510721755,40.07584402843361,0.0,0.0,0.0,7.68592386329186,-17.374437510721755,-40.07584402843361,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18195000000,18,194000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11649197782666,10.484148151005774,345.7224010931043,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2629805994091023e-07,0,0,,,0,,0,-7.686141194430681,17.374349150754078,40.07583961633098,0.0,0.0,0.0,7.686141194430681,-17.374349150754078,-40.07583961633098,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18195000000,18,195000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116554425077393,10.483869449775927,345.72249989879305,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2496910332948636e-07,0,0,,,0,,0,-7.686358568157249,17.374260535431908,40.07583525344508,0.0,0.0,0.0,7.686358568157249,-17.374260535431908,-40.07583525344508,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18196000000,18,196000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116616899346738,10.483590738200308,345.72259870235285,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2365181943641002e-07,0,0,,,0,,0,-7.686575993855932,17.374171663489644,40.07583092657229,0.0,0.0,0.0,7.686575993855932,-17.374171663489644,-40.07583092657229,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18197000000,18,197000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116679400639203,10.483312016285398,345.72269750378007,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2234608214034545e-07,0,0,,,0,,0,-7.686793460442383,17.37408254314163,40.07582663649127,0.0,0.0,0.0,7.686793460442383,-17.37408254314163,-40.07582663649127,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18198000000,18,198000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116741928959286,10.483033284037669,345.72279630307105,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.2105170731080414e-07,0,0,,,0,,0,-7.687010975737041,17.373993163091114,40.07582238799831,0.0,0.0,0.0,7.687010975737041,-17.373993163091114,-40.07582238799831,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18199000000,18,199000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116804484311533,10.482754541463635,345.722895100222,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1976860606055515e-07,0,0,,,0,,0,-7.687228539011054,17.373903543813924,40.075818168926354,0.0,0.0,0.0,7.687228539011054,-17.373903543813924,-40.075818168926354,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18200000000,18,200000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116867066700493,10.482475788569811,345.72299389522914,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1849668639374307e-07,0,0,,,0,,0,-7.687446150586736,17.37381367154944,40.0758139903271,0.0,0.0,0.0,7.687446150586736,-17.37381367154944,-40.0758139903271,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18201000000,18,201000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.116929676130738,10.482197025362723,345.7230926880888,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1723584841805133e-07,0,0,,,0,,0,-7.687663812368105,17.373723555064867,40.07580984527577,0.0,0.0,0.0,7.687663812368105,-17.373723555064867,-40.07580984527577,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18202000000,18,202000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11699231260684,10.481918251848885,345.7231914787974,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.159859337324098e-07,0,0,,,0,,0,-7.687881524345635,17.37363319834517,40.07580572922551,0.0,0.0,0.0,7.687881524345635,-17.37363319834517,-40.07580572922551,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18203000000,18,203000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117054976133389,10.48163946803481,345.723290267351,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1474677724665482e-07,0,0,,,0,,0,-7.688099287055596,17.373542594954518,40.075801640216035,0.0,0.0,0.0,7.688099287055596,-17.373542594954518,-40.075801640216035,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18204000000,18,204000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11711766671501,10.481360673927064,345.7233890537459,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1351831166739322e-07,0,0,,,0,,0,-7.688317100159546,17.373451750881912,40.075797586038206,0.0,0.0,0.0,7.688317100159546,-17.373451750881912,-40.075797586038206,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18206000000,18,205000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117180384356342,10.481081869532208,345.72348783797844,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.123004635117386e-07,0,0,,,0,,0,-7.688534965244579,17.373360668890125,40.07579356129229,0.0,0.0,0.0,7.688534965244579,-17.373360668890125,-40.07579356129229,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18206000000,18,206000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117243129062015,10.480803054856779,345.7235866200447,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.1109304726142354e-07,0,0,,,0,,0,3.6348898066120743,1.314509683286427,7.50861919884758,0.0,0.0,0.0,-3.6348898066120743,-1.314509683286427,-7.50861919884758,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18207000000,18,207000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117306290006905,10.480524823236873,345.72368506706295,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0991844826002682e-07,0,0,,,0,,0,22.064548331784604,29.71046875842673,37.81156446761033,0.0,0.0,0.0,-22.064548331784604,-29.71046875842673,-37.81156446761033,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18208000000,18,208000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117368544377587,10.480246749704992,345.72378366247744,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0883072187883867e-07,0,0,,,0,,0,21.77521672208057,30.21395784328936,37.45940764866376,0.0,0.0,0.0,-21.77521672208057,-30.21395784328936,-37.45940764866376,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18209000000,18,209000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117429938349787,10.479968884435596,345.7238823750255,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0776139061641209e-07,0,0,,,0,,0,21.77508273922507,30.214190377577616,37.460515270401665,0.0,0.0,0.0,-21.77508273922507,-30.214190377577616,-37.460515270401665,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18210000000,18,210000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117490472400572,10.479691227208093,345.72398120468495,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0670977605709005e-07,0,0,,,0,,0,17.92220850450071,26.80446824709734,37.73467498276101,0.0,0.0,0.0,-17.92220850450071,-26.80446824709734,-37.73467498276101,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18211000000,18,211000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117550396712534,10.479413634982176,345.72408015097534,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0567873560962669e-07,0,0,,,0,,0,15.064566046997882,24.274535405426988,37.938585461963086,0.0,0.0,0.0,-15.064566046997882,-24.274535405426988,-37.938585461963086,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18212000000,18,212000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117609896844087,10.47913600157295,345.7241792135784,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0466881526782764e-07,0,0,,,0,,0,15.069034444083993,24.27716463437747,37.93988630412667,0.0,0.0,0.0,-15.069034444083993,-24.27716463437747,-37.93988630412667,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18213000000,18,213000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117668972765761,10.478858326863591,345.7242783925485,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0367765397589766e-07,0,0,,,0,,0,15.073659548563706,24.280048373520714,37.94106363255375,0.0,0.0,0.0,-15.073659548563706,-24.280048373520714,-37.94106363255375,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18214000000,18,214000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117727624439937,10.478580610742128,345.72437768794026,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0270268725742767e-07,0,0,,,0,,0,7.263207594220702,39.278031828468336,20.9286618498636,0.0,0.0,0.0,-7.263207594220702,-39.278031828468336,-20.9286618498636,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18215000000,18,215000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117786646070979,10.478302674404706,345.72447698616156,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0173536332813703e-07,0,0,,,0,,0,22.25232338198876,29.371456795136044,37.93433247099266,0.0,0.0,0.0,-22.25232338198876,-29.371456795136044,-37.93433247099266,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18216000000,18,216000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117844751608285,10.478024976876409,345.72457640215123,-0.21239884771644202,0.36845378877740803,0.9050571998632465,1.0079236842375217e-07,0,0,,,0,,0,-13.613120925732202,45.33383821266712,19.379992040214315,0.0,0.0,0.0,13.613120925732202,-45.33383821266712,-19.379992040214315,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18218000000,18,217000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.11790235316649,10.477747706556055,345.7246757624961,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.985639630449848e-08,0,0,,,0,,0,-9.78570290461731,22.744451817639483,36.66629267194441,0.0,0.0,0.0,9.78570290461731,-22.744451817639483,-36.66629267194441,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18219000000,18,218000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.117960299057586,10.477470982981842,345.72477481944946,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.894244151764652e-08,0,0,,,0,,0,-7.652653988996636,17.385841233345026,40.085268001396116,0.0,0.0,0.0,7.652653988996636,-17.385841233345026,-40.085268001396116,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18219000000,18,219000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118018271651348,10.477194247975323,345.72487387479043,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.80387168253438e-08,0,0,,,0,,0,-7.652848163795241,17.385691360102875,40.08531478144065,0.0,0.0,0.0,7.652848163795241,-17.385691360102875,-40.08531478144065,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18221000000,18,220000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118076270945934,10.476917501531846,345.7249729285213,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.714389745396623e-08,0,0,,,0,,0,-7.653064585767505,17.385663563571335,40.08528490207173,0.0,0.0,0.0,7.653064585767505,-17.385663563571335,-40.08528490207173,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18222000000,18,221000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118134296943879,10.47664074365812,345.72507198063875,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.625776324628796e-08,0,0,,,0,,0,-7.653280887881552,17.385635184009278,40.08525533241302,0.0,0.0,0.0,7.653280887881552,-17.385635184009278,-40.08525533241302,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18222000000,18,222000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118192349647765,10.476363974360929,345.72517103113944,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.538029903388699e-08,0,0,,,0,,0,-7.653497069926713,17.385606241430494,40.08522607506256,0.0,0.0,0.0,7.653497069926713,-17.385606241430494,-40.08522607506256,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18224000000,18,223000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118250429060172,10.476087193647029,345.72527008001987,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.451143849481535e-08,0,0,,,0,,0,-7.653713139464431,17.38557672752192,40.085197126921294,0.0,0.0,0.0,7.653713139464431,-17.38557672752192,-40.085197126921294,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18224000000,18,224000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118308535183672,10.47581040152312,345.72536912727685,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.365101887037762e-08,0,0,,,0,,0,-7.653929093837182,17.385546654461365,40.08516847869983,0.0,0.0,0.0,7.653929093837182,-17.385546654461365,-40.08516847869983,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18225000000,18,225000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118366668020865,10.475533597995948,345.7254681729071,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.279897468517094e-08,0,0,,,0,,0,-7.6541449328041935,17.385516026908064,40.085140132407126,0.0,0.0,0.0,7.6541449328041935,-17.385516026908064,-40.085140132407126,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18226000000,18,226000000,,170,Archimede::Archimede_br_wheel_link::Archimede_br_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-10.118424827574358,10.47525678307224,345.72556721690705,-0.21239884771644202,0.36845378877740803,0.9050571998632465,9.195524833249813e-08,0,0,,,0,,0,-7.654360669485148,17.3854848385226,40.08511208579677,0.0,0.0,0.0,7.654360669485148,-17.3854848385226,-40.08511208579677,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
