timestamp,_header_stamp_sec,_header_stamp_nanosec,_header_frame_id,_contacts_0_collision1_id,_contacts_0_collision1_name,_contacts_0_collision1_type,_contacts_0_collision2_id,_contacts_0_collision2_name,_contacts_0_collision2_type,_contacts_0_positions_0_x,_contacts_0_positions_0_y,_contacts_0_positions_0_z,_contacts_0_normals_0_x,_contacts_0_normals_0_y,_contacts_0_normals_0_z,_contacts_0_depths_0,_contacts_0_wrenches_0_header_stamp_sec,_contacts_0_wrenches_0_header_stamp_nanosec,_contacts_0_wrenches_0_header_frame_id,_contacts_0_wrenches_0_body_1_name_data,_contacts_0_wrenches_0_body_1_id_data,_contacts_0_wrenches_0_body_2_name_data,_contacts_0_wrenches_0_body_2_id_data,_contacts_0_wrenches_0_body_1_wrench_force_x,_contacts_0_wrenches_0_body_1_wrench_force_y,_contacts_0_wrenches_0_body_1_wrench_force_z,_contacts_0_wrenches_0_body_1_wrench_torque_x,_contacts_0_wrenches_0_body_1_wrench_torque_y,_contacts_0_wrenches_0_body_1_wrench_torque_z,_contacts_0_wrenches_0_body_2_wrench_force_x,_contacts_0_wrenches_0_body_2_wrench_force_y,_contacts_0_wrenches_0_body_2_wrench_force_z,_contacts_0_wrenches_0_body_2_wrench_torque_x,_contacts_0_wrenches_0_body_2_wrench_torque_y,_contacts_0_wrenches_0_body_2_wrench_torque_z,_contacts_0_positions_1_x,_contacts_0_positions_1_y,_contacts_0_positions_1_z,_contacts_0_normals_1_x,_contacts_0_normals_1_y,_contacts_0_normals_1_z,_contacts_0_depths_1,_contacts_0_wrenches_1_header_stamp_sec,_contacts_0_wrenches_1_header_stamp_nanosec,_contacts_0_wrenches_1_header_frame_id,_contacts_0_wrenches_1_body_1_name_data,_contacts_0_wrenches_1_body_1_id_data,_contacts_0_wrenches_1_body_2_name_data,_contacts_0_wrenches_1_body_2_id_data,_contacts_0_wrenches_1_body_1_wrench_force_x,_contacts_0_wrenches_1_body_1_wrench_force_y,_contacts_0_wrenches_1_body_1_wrench_force_z,_contacts_0_wrenches_1_body_1_wrench_torque_x,_contacts_0_wrenches_1_body_1_wrench_torque_y,_contacts_0_wrenches_1_body_1_wrench_torque_z,_contacts_0_wrenches_1_body_2_wrench_force_x,_contacts_0_wrenches_1_body_2_wrench_force_y,_contacts_0_wrenches_1_body_2_wrench_force_z,_contacts_0_wrenches_1_body_2_wrench_torque_x,_contacts_0_wrenches_1_body_2_wrench_torque_y,_contacts_0_wrenches_1_body_2_wrench_torque_z
67000000,0,67000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.1430248530683835,11.440775046539695,345.9417024568512,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.18371534198159e-05,0,0,,,0,,0,36.512745776065415,19.9777716268948,46.081841164039346,0.0,0.0,0.0,-36.512745776065415,-19.9777716268948,-46.081841164039346,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
68000000,0,68000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.1433130144690455,11.4407812778342,345.94165493275256,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.091815691367189e-05,0,0,,,0,,0,36.51414226233417,19.975974242816463,46.08210886989798,0.0,0.0,0.0,-36.51414226233417,-19.975974242816463,-46.08210886989798,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70000000,0,69000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.143601090352627,11.440787664036023,345.94160736063156,-0.14384094075303536,0.36460917708121393,0.9199836584154317,9.000836568108517e-05,0,0,,,0,,0,36.515058132530676,19.97461011635487,46.08171445138473,0.0,0.0,0.0,-36.515058132530676,-19.97461011635487,-46.08171445138473,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
70000000,0,70000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.143889080749846,11.440794205142108,345.94155974048465,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.910768740207076e-05,0,0,,,0,,0,36.5159692460028,19.973245003550147,46.081313132813904,0.0,0.0,0.0,-36.5159692460028,-19.973245003550147,-46.081313132813904,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
71000000,0,71000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.144176985691854,11.440800901149352,345.9415120723082,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.82160308109947e-05,0,0,,,0,,0,36.516875664185676,19.971878927508715,46.080905001167324,0.0,0.0,0.0,-36.516875664185676,-19.971878927508715,-46.080905001167324,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
72000000,0,72000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.144464805210211,11.440807752054566,345.94146435609844,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.73333055419756e-05,0,0,,,0,,0,36.51777743161308,19.97051192115177,46.08049012140519,0.0,0.0,0.0,-36.51777743161308,-19.97051192115177,-46.08049012140519,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
73000000,0,73000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.144752539336858,11.44081475785443,345.94141659185186,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.645942201838952e-05,0,0,,,0,,0,36.51867458360975,19.96914400628949,46.08006854516307,0.0,0.0,0.0,-36.51867458360975,-19.96914400628949,-46.08006854516307,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
74000000,0,74000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.1450401881041605,11.440821918545602,345.94136877956447,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.559429171764445e-05,0,0,,,0,,0,35.41250669243659,19.507087936619136,45.90695420921192,0.0,0.0,0.0,-35.41250669243659,-19.507087936619136,-45.90695420921192,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
75000000,0,75000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.145327873211854,11.440829186085498,345.9413209192488,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.473782562104514e-05,0,0,,,0,,0,35.244048634210756,19.435316032861163,45.88013092651259,0.0,0.0,0.0,-35.244048634210756,-19.435316032861163,-45.88013092651259,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
76000000,0,76000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.145615613302646,11.440836553130982,345.9412730109003,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.388993700944593e-05,0,0,,,0,,0,35.245549377531475,19.43427492500858,45.87981503928185,0.0,0.0,0.0,-35.245549377531475,-19.43427492500858,-45.87981503928185,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
77000000,0,77000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.145903408340578,11.440844019715325,345.9412250545114,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.305054011786828e-05,0,0,,,0,,0,35.2470497210177,19.433232291980858,45.879493751170806,0.0,0.0,0.0,-35.2470497210177,-19.433232291980858,-45.879493751170806,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
78000000,0,78000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.146191258289729,11.440851585871766,345.9411770500743,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.221954980801305e-05,0,0,,,0,,0,35.248546108948744,19.43218686309492,45.87916614568702,0.0,0.0,0.0,-35.248546108948744,-19.43218686309492,-45.87916614568702,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
79000000,0,79000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.14647916311465,11.440859251633462,345.9411289975818,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.139688188210648e-05,0,0,,,0,,0,35.250038599748734,19.431138673085854,45.87883228736816,0.0,0.0,0.0,-35.250038599748734,-19.431138673085854,-45.87883228736816,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81000000,0,80000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.146767122780334,11.440867017033423,345.9410808970259,-0.14384094075303536,0.36460917708121393,0.9199836584154317,8.058245287559385e-05,0,0,,,0,,0,35.25152719832332,19.43008774276931,45.87849222471368,0.0,0.0,0.0,-35.25152719832332,-19.43008774276931,-45.87849222471368,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
81000000,0,81000000,,175,Archimede::Archimede_fl_wheel_link::Archimede_fl_wheel_link_fixed_joint_lump__collision_collision,0,7,terrain::link::collision,0,-6.14705513725225,11.440874882104627,345.94103274839927,-0.14384094075303536,0.36460917708121393,0.9199836584154317,7.977618036605905e-05,0,0,,,0,,0,35.25301195897656,19.42903410456558,45.87814603149767,0.0,0.0,0.0,-35.25301195897656,-19.42903410456558,-45.87814603149767,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
